text,labels
"hobbies: outfits, anime, novel·la gràfica, escapades romàntiques, regals, instagram, sortir. interessos: outfits, anime, novel·la gràfica, escapades romàntiques, regals, instagram, sortir. productes: novel·la gràfica, volum manga, manga Berserk, escapada romàntica, jaqueta. tags: . notes: ","books_comics,fashion_clothing"
"hobbies: força, rutes. interessos: força, rutes. productes: crema mans, sals de bany, pack sorpresa, peses 3kg, espelma, estoreta fitness, gorra, adaptador universal. tags: escapada, sorpresa, regal, travel, autocura, maleta, fitness, barat. notes: rutines de benestar, idees per escapades i viatges","wellbeing_selfcare,outdoor_travel,sports_gym"
"interessos: guitarra, música, tocar música. wishlist títols: wishlist, idees regal, coses que m'agraden. wishlist productes: afinador, pues guitarra, partitures, suport guitarra. tags rellevants: piano, guitarra, música. descripcions productes: material per instruments, accessoris per tocar música",music_instruments
"hobbies: tecnologia, música, àudio, podcasts. wishlist productes: barra de so, altaveu portàtil, micròfon USB. tags rellevants: so, podcast, bluetooth. pressupost orientatiu: 100",tech_audio
"interessos: tastos, cuina, restaurants. wishlist títols: cumple. wishlist productes: sopar degustació, classe de cuina, brunch especial, tast de vins. tags rellevants: restaurant, gastronomia. descripcions productes: experiències gastronòmiques, plans relacionats amb menjar",experiences_food
"gadgets, domòtica. coses que li agraden: llum intel·ligent, llibre pendent, localitzador bluetooth, mini impressora, endoll intel·ligent, bombeta intel·ligent, smartwatch, powerbank, caixa sorpresa. tags rellevants: smart home, domòtica, automatització. automatitzar petites coses de casa, gadgets útils per al dia a dia, dispositius per a la llar intel·ligent",tech_smart_home
"interessos principals: tastos, receptes, gastronomia, cuina. hobbies: tastos, receptes, gastronomia, cuina. interessos: tastos, receptes, gastronomia, cuina. wishlist productes: davantal, classe de cuina, brunch especial, tast de vins, motlle silicona, sopar degustació, ganivet de cuina. tags rellevants: tast, menjar, estris. descripcions productes: accessoris per cuinar millor. pressupost orientatiu: 30","cooking_tools,experiences_food"
"interessos: bicicleta, ciclisme, gravel, BTT. wishlist títols: llista regals, aniversari. wishlist productes: bossa sillín, guants ciclisme, llum bicicleta. tags rellevants: ciclisme, bicicleta, BTT, bici, barat. descripcions productes: accessoris per bicicleta",sports_cycling
"hobbies: gaming, Steam. wishlist productes: DLC videojoc, joc de PS5, targeta regal Steam, Hollow Knight Silksong, gorra. tags rellevants: ps5, videojocs, steam, switch, accessori. pressupost orientatiu: 20",gaming_games
"hobbies: bicicleta, ciclisme, BTT. wishlist productes: bossa sillín, llum bicicleta, guants ciclisme. tags rellevants: BTT, bici, bicicleta. pressupost orientatiu: 30",sports_cycling
"hobbies: consoles, Steam. wishlist productes: suport auriculars, targeta regal Steam, teclat gaming. tags rellevants: gaming, accessoris, switch, steam, jocs. pressupost orientatiu: 25","gaming_games,gaming_accessories"
"gaming, casa, PC gaming, plans, gadgets. coses que li agraden: mini impressora, joc de Nintendo Switch, partitures, powerbank, targeta regal Steam, DLC videojoc. tags rellevants: videojocs, casa, guitarra, jocs, switch, electrònica, steam, smart. ","gaming_games,music_instruments,tech_gadgets"
"interessos: receptes, gastronomia, cuinar. wishlist títols: wishlist. wishlist productes: ganivet de cuina, davantal, paella antiadherent, motlle silicona. tags rellevants: cuina, receptes, estris. descripcions productes: accessoris per cuinar millor, estris de cuina útils",cooking_tools
"hobbies: teatre, cultura. wishlist productes: abonament festival, entrada museu, entrada teatre. tags rellevants: teatre, cultura, cinema, festival, concert. pressupost orientatiu: 20","music_live_events,experiences_cultural"
"interessos principals: benestar, autocura, skincare. descripcions wishlist: productes d'autocura. wishlist productes: sals de bany, set skincare, kit autocura. pressupost orientatiu: 15",wellbeing_selfcare
"interessos principals: novel·les, ficció, llegir. hobbies: novel·les, ficció, llegir. interessos: novel·les, ficció, llegir. wishlist productes: thriller, novel·la contemporània, llibre de fantasia, bossa petita. tags rellevants: ficció, novel·la, lectura. descripcions productes: novel·les recomanades. pressupost orientatiu: 100",books_novels
"hobbies: autocura, rutines, skincare, benestar. wishlist productes: kit autocura, sals de bany, set skincare, crema mans. tags rellevants: skincare, autocura, benestar. pressupost orientatiu: 15",wellbeing_selfcare
"hobbies: Star Wars, anime, DIY, fandom. interessos: Star Wars, anime, DIY, fandom. productes: Funko Pop, gorra, quadern de dibuix, espelma, retoladors. tags: . notes: marxandatge de sèries i pel·lícules, equipament per caminar per muntanya, material creatiu","outdoor_hiking,art_creative,entertainment_merch"
"familia, camping, acampades, manualitats random. coses que li agraden: sac de dormir, tenda de campanya, cantimplora. tags rellevants: natura, tenda, acampada, camping. opcio flexible dins del pressupost, coses per anar de camping, idees per a l aniversari, llistat provisional amb idees variades",outdoor_camping
"wishlist productes: altaveu intel·ligent, bombeta intel·ligent, endoll intel·ligent. descripcions wishlist: coses que m agraden pero no se exactament que comprar, idees per a l aniversari, dispositius per a la llar intel·ligent, automatitzar petites coses de casa. interessos principals: tecnologia, netflix, casa intel·ligent. pressupost orientatiu: 100",tech_smart_home
"estil. coses que li agraden: bossa, pantalons, pack sorpresa, camisa, dessuadora, barret, tassa amistat. tags rellevants: zara, moda, complement, outfit, estil, roba, accessori, accessori. llistat provisional amb idees variades, accessoris personals, producte pendent de revisar, idees de roba per renovar armari, peces de roba que m'agraden, complements de moda",fashion_accessories
"interessos principals: gaming, domòtica. wishlist títols: llista regals, cumple. wishlist productes: powerbank, crema mans, kit autocura, sals de bany, mini impressora, set skincare, comandament bluetooth, localitzador bluetooth. tags rellevants: perifèrics, electrònica, smart. descripcions productes: accessoris per millorar el setup de joc, productes d'autocura, petits dispositius tecnològics, gadgets útils per al dia a dia, regal orientatiu per si algu no sap que comprar, m agrada pero no es imprescindible. pressupost orientatiu: 30","gaming_accessories,tech_gadgets"
"interessos: cultura, teatre, exposicions, cinema, museus. wishlist títols: idees regal. wishlist productes: sessió de cinema, entrada museu, exposició immersiva. tags rellevants: cinema, museu. descripcions productes: entrades per activitats culturals",experiences_cultural
"interessos: escapades, road trips. wishlist títols: wishlist, cumple. wishlist productes: adaptador universal, motxilla de viatge, mapa rascable, mitjons. tags rellevants: viatge, escapada, maleta, travel. descripcions productes: idees per escapades i viatges, accessoris útils per viatjar",outdoor_travel
"interessos principals: casa intel·ligent, tecnologia. descripcions wishlist: dispositius per a la llar intel·ligent, automatitzar petites coses de casa. wishlist productes: altaveu intel·ligent, sensor de moviment, endoll intel·ligent. pressupost orientatiu: 100",tech_smart_home
"interessos principals: domòtica, gadgets. descripcions wishlist: gadgets útils per al dia a dia. wishlist productes: mini impressora, smartwatch, localitzador bluetooth, powerbank, espelma. pressupost orientatiu: 25",tech_gadgets
"hobbies: gastronomia, skincare, cap de setmana, autocura, tastos. interessos: gastronomia, skincare, cap de setmana, autocura, tastos. productes: brunch especial, kit autocura, organitzador, sals de bany, targeta regal, set skincare, tast de vins. tags: tast, autocura, menjar, regal, barat, restaurant, cumple, skincare, gastronomia. notes: ",experiences_food
"hobbies: piscina, natació, nedar. wishlist productes: pull buoy, casquet de piscina, ulleres de natació, tovallola microfibra. tags rellevants: piscina, nedar, natació, aigua. pressupost orientatiu: 100",sports_swimming
"hobbies: exposicions, casa, museus, cinema, teatre. interessos: exposicions, casa, museus, cinema, teatre. productes: caixa sorpresa, mitjons, entrada teatre, organitzador, exposició immersiva, sessió de cinema. tags: nadal, teatre, cinema, accessori. notes: entrades per activitats culturals",experiences_cultural
"interessos principals: outfits, accessoris, moda, roba. descripcions wishlist: complements de moda. wishlist productes: cinturó, pantalons, barret, bufanda. pressupost orientatiu: 75","fashion_clothing,fashion_accessories"
"hobbies: outfits, moda, roba, accessoris, estil. wishlist productes: cinturó, jersei, pantalons, bossa, cartera, barret, dessuadora. tags rellevants: estil, outfit, idea. pressupost orientatiu: 15","fashion_clothing,fashion_accessories"
"interessos principals: gadgets, mòbils. hobbies: gadgets, mòbils. interessos: gadgets, mòbils. wishlist productes: powerbank, funda mòbil, carregador ràpid, mini impressora, suport de mòbil, llum intel·ligent, smartwatch. tags rellevants: carregador, gadget, sorpresa. descripcions productes: complements per carregar i protegir el mòbil. pressupost orientatiu: 50","tech_mobile,tech_gadgets"
"hobbies: running, trail. wishlist productes: mitjons tècnics, armilla running, sabatilles running. tags rellevants: trail, sabatilles, córrer, cumple. pressupost orientatiu: 100",sports_running
"interessos: anime, cinema. wishlist títols: cumple, coses que m'agraden, llista regals. wishlist productes: samarreta Star Wars, Funko Pop, pòster anime, tassa Ghibli, figura Marvel. tags rellevants: merch, sèries. descripcions productes: figures i objectes de fandom, marxandatge de sèries i pel·lícules",entertainment_merch
"wishlist productes: spa en parella, sopar especial, escapada romàntica, hotel rural. descripcions wishlist: . interessos principals: plans en parella, sorpreses, manualitats random, escapades romàntiques, zara, casa. pressupost orientatiu: 20",experiences_romantic
"interessos principals: equip, bàsquet, esport, futbol. hobbies: equip, bàsquet, esport, futbol. interessos: equip, bàsquet, esport, futbol. wishlist productes: entrada partit, pilota futbol, samarreta del Barça, bufanda equip. tags rellevants: bàsquet, equip. descripcions productes: regals relacionats amb el seu equip. pressupost orientatiu: 40",sports_team
"interessos principals: gastronomia, sorpreses. hobbies: gastronomia, sorpreses. interessos: gastronomia, sorpreses. wishlist productes: brunch especial, classe de cuina, escapada romàntica, sopar degustació. tags rellevants: tast, restaurant, menjar, escapada, sorpresa. descripcions productes: experiències romàntiques, plans especials en parella. pressupost orientatiu: 100","experiences_romantic,experiences_food"
"interessos: lectura tècnica, negoci, aprendre. wishlist títols: coses que m'agraden, idees nadal. wishlist productes: Clean Code, manual de productivitat, llibre d'arquitectura software. tags rellevants: programació, aprenentatge. descripcions productes: manuals de programació i enginyeria",books_technical
"interessos principals: equip, futbol, esport. hobbies: equip, futbol, esport. interessos: equip, futbol, esport. wishlist productes: samarreta del Barça, pilota futbol, entrada partit. tags rellevants: futbol, equip, partit. descripcions productes: material esportiu d'equip, regals relacionats amb el seu equip. pressupost orientatiu: 25",sports_team
"interessos: gaming, sèries, Marvel, Star Wars, anime. wishlist títols: cumple, coses que m'agraden, idees regal. wishlist productes: dessuadora Playstation, tassa Ghibli, pòster gaming, figura Marvel. tags rellevants: merch, gaming, fandom, sèries, samarreta. descripcions productes: figures i objectes de fandom","gaming_merch,entertainment_merch"
"hobbies: excursions, muntanya. wishlist productes: botes de muntanya, bastons de senderisme, motxilla trekking. tags rellevants: senderisme, muntanya, trekking, excursions. pressupost orientatiu: 50",outdoor_hiking
"àudio, cinema. coses que li agraden: DAC portàtil, micròfon USB, altaveu portàtil, llibre pendent, barra de so, targeta regal, auriculars bluetooth. tags rellevants: so, audio, bluetooth, regal, podcast, sorpresa, auriculars. regal orientatiu per si algu no sap que comprar, idees per a l aniversari, accessoris per escoltar música i podcasts, llistat provisional amb idees variades",tech_audio
"hobbies: familia, zara, Star Wars, Marvel. interessos: familia, zara, Star Wars, Marvel. productes: samarreta Star Wars, Funko Pop, espelma, sabatilles Nike, neteja sabatilles, amiibo. tags: . notes: opcio flexible dins del pressupost, figures i edicions especials","entertainment_merch,gaming_collectibles"
"exposicions, museus, regals, cultura, teatre, cinema. coses que li agraden: pack sorpresa, entrada museu, entrada teatre, gorra, tassa amistat, exposició immersiva. tags rellevants: cinema, regal, cumple, teatre, cultura, museu. entrades per activitats culturals, experiències culturals, idees per a l aniversari",experiences_cultural
"hobbies: fandom, cinema, Marvel, sèries, anime. wishlist productes: pòster anime, samarreta Star Wars, figura Marvel, Funko Pop, tassa Ghibli, targeta regal. tags rellevants: sèries, merch, anime, fandom. pressupost orientatiu: 25",entertainment_merch
"hobbies: BTT, gravel, zara, sneakers, productivitat, moda. interessos: BTT, gravel, zara, sneakers, productivitat, moda. productes: hub USB-C, teclat mecànic, sneakers Adidas, clauer, organitzador, sabatilles Nike, gorra. tags: . notes: llistat provisional amb idees variades, accessoris per estudiar o programar, producte pendent de revisar, material per sortir en bici","tech_productivity,sports_cycling"
"interessos principals: excursions, trekking, senderisme, muntanya. descripcions wishlist: equipament per caminar per muntanya. wishlist productes: botes de muntanya, motxilla trekking, bastons de senderisme. pressupost orientatiu: 100",outdoor_hiking
"interessos principals: trail, muntanya, running, trekking. hobbies: trail, muntanya, running, trekking. interessos: trail, muntanya, running, trekking. wishlist productes: motxilla trekking, bastons de senderisme, armilla running, jaqueta impermeable, sabatilles running. tags rellevants: senderisme, excursions, muntanya, córrer, trail, trekking. descripcions productes: equipament per sortir a córrer, material de running. pressupost orientatiu: 30","outdoor_hiking,sports_running"
"interessos: força, salut, pilates, ioga, entrenament. wishlist títols: cumple. wishlist productes: guants de gimnàs, estoreta ioga, estoreta fitness, bloc ioga, rodet massatge, peses 3kg. tags rellevants: pilates, entrenament. descripcions productes: material per cuidar el cos, benestar actiu, material per entrenar a casa","sports_gym,wellbeing_fitness"
"interessos principals: anime, convencions, gastronomia, comic con. wishlist títols: aniversari. wishlist productes: detall personalitzat, cafè especialitat, oli d'oliva premium, caixa sorpresa, saló del manga, xocolata artesanal, exposició anime, sessió cinema. tags rellevants: delicatessen, event, cafè, menjar, cinema, anime. descripcions productes: . pressupost orientatiu: 15",entertainment_events
"interessos principals: música, àudio, podcasts, cinema, tecnologia. hobbies: música, àudio, podcasts, cinema, tecnologia. interessos: música, àudio, podcasts, cinema, tecnologia. wishlist productes: altaveu portàtil, micròfon USB, auriculars bluetooth, DAC portàtil, barra de so, llibre pendent. tags rellevants: so, bluetooth, podcast, auriculars. descripcions productes: accessoris per escoltar música i podcasts, millorar la qualitat de so. pressupost orientatiu: 20",tech_audio
"DIY, accessoris, sorpreses. coses que li agraden: kit lettering, bufanda, retoladors. tags rellevants: moda, art, creativitat, manualitats, dibuix, sorpresa, zara, amic invisible. accessoris personals, opcio flexible dins del pressupost","art_creative,fashion_accessories"
"interessos principals: aventura, adrenalina, viatjar, outdoor, rutes. hobbies: aventura, adrenalina, viatjar, outdoor, rutes. interessos: aventura, adrenalina, viatjar, outdoor, rutes. wishlist productes: mapa rascable, parc aventura, motxilla de viatge, kayak, via ferrada, bateig escalada, adaptador universal. tags rellevants: maleta, aventura, travel, adrenalina, viatge, activitat, amic invisible. descripcions productes: experiències d'aventura, plans actius i diferents. pressupost orientatiu: 40","outdoor_travel,experiences_adventure"
"interessos principals: anime, còmic, DIY, fotografia. descripcions wishlist: material creatiu, còmics i manga pendents, eines per dibuixar o fer manualitats. wishlist productes: retoladors, aquarel·les, càmera instantània, caixa sorpresa. pressupost orientatiu: 25","art_creative,books_comics"
"hobbies: futbol. interessos: futbol. productes: camisa, dessuadora, gorra, davantal, bufanda equip, clauer, llibre pendent. tags: idea, nadal, accessori, bàsquet, outfit, moda. notes: opcio flexible dins del pressupost, idees de roba per renovar armari","cooking_tools,sports_team,fashion_clothing"
"interessos principals: BTT, gravel. descripcions wishlist: accessoris per bicicleta. wishlist productes: bidó ciclisme, guants ciclisme, bossa sillín. pressupost orientatiu: 40",sports_cycling
"interessos principals: fandom, sèries, videojocs, Marvel, gaming. hobbies: fandom, sèries, videojocs, Marvel, gaming. interessos: fandom, sèries, videojocs, Marvel, gaming. wishlist productes: figura Marvel, dessuadora Playstation, Funko Pop. tags rellevants: samarreta, gaming. descripcions productes: marxandatge de sèries i pel·lícules, marxandatge de videojocs, roba i decoració gaming. pressupost orientatiu: 40","gaming_merch,entertainment_merch"
"hobbies: fitness, ioga, salut. wishlist productes: estoreta ioga, bloc ioga, rodet massatge, ampolla fitness, espelma. tags rellevants: pilates, ioga. pressupost orientatiu: 50",wellbeing_fitness
"interessos: benestar, rutines. wishlist títols: aniversari, idees regal, wishlist. wishlist productes: crema mans, set skincare, sals de bany. tags rellevants: skincare, autocura, regal. descripcions productes: productes d'autocura, rutines de benestar",wellbeing_selfcare
"interessos principals: roba, moda, outfits. hobbies: roba, moda, outfits. interessos: roba, moda, outfits. wishlist productes: cinturó, camisa, cartera, bossa, bufanda. tags rellevants: roba, complement, estil. descripcions productes: peces de roba que m'agraden, accessoris personals. pressupost orientatiu: 30","fashion_clothing,fashion_accessories"
"interessos principals: descans, relax, desconnexió. descripcions wishlist: coses per relaxar-se. wishlist productes: coixí cervical, manta suau, difusor aromes, espelmes aromàtiques. pressupost orientatiu: 15",wellbeing_relaxation
"road trips, amazon, piscina, viatjar, instagram, sortir, rutes, natació, nedar. coses que li agraden: adaptador universal, bossa petita, motxilla de viatge, tovallola microfibra, gorra. tags rellevants: nedar, regal, maleta, viatge. accessoris útils per viatjar, m agrada pero no es imprescindible, coses que m agraden pero no se exactament que comprar, idees per escapades i viatges","outdoor_travel,sports_swimming"
"youtube, pilates, plans, salut, fitness, ioga. coses que li agraden: rodet massatge, bossa petita, bloc ioga, estoreta ioga, tassa amistat, targeta regal. tags rellevants: . benestar actiu",wellbeing_fitness
"interessos principals: trail, marató. descripcions wishlist: material de running. wishlist productes: sabatilles running, ronyonera esportiva, mitjons tècnics, armilla running. pressupost orientatiu: 100",sports_running
"interessos principals: moda, joieria. descripcions wishlist: complements personals, joieria senzilla. wishlist productes: arracades, anell senzill, collaret. pressupost orientatiu: 25",fashion_jewelry
"interessos: novel·la gràfica, manga, anime, còmic. wishlist títols: aniversari. wishlist productes: volum manga, manga Berserk, novel·la gràfica, còmic Marvel. tags rellevants: anime, manga, còmic, comic, cumple. descripcions productes: còmics i manga pendents, novel·les gràfiques",books_comics
"interessos: fandom, videojocs, gaming. wishlist títols: llista regals. wishlist productes: tassa videojocs, pòster gaming, dessuadora Playstation, mitjons. tags rellevants: gaming, merch, poster, samarreta. descripcions productes: roba i decoració gaming, marxandatge de videojocs",gaming_merch
"hobbies: salut, ioga, fitness. wishlist productes: ampolla fitness, bloc ioga, estoreta ioga. tags rellevants: ioga, pilates, fitness, salut. pressupost orientatiu: 75",wellbeing_fitness
"Nintendo, retro gaming, amics, videojocs, salut, ioga, manualitats random. coses que li agraden: figura de Link, caixa sorpresa, mini consola retro, organitzador, estoreta ioga. tags rellevants: fitness, ioga, retro, col·lecció, nintendo, pilates. opcio flexible dins del pressupost, figures i edicions especials, material per cuidar el cos, objectes de col·lecció relacionats amb videojocs, regal orientatiu per si algu no sap que comprar, benestar actiu",gaming_collectibles
"interessos: novel·la gràfica, manga. wishlist títols: cumple, idees regal, aniversari. wishlist productes: còmic Marvel, volum manga, novel·la gràfica, manga Berserk. tags rellevants: còmic, manga, anime, comic. descripcions productes: còmics i manga pendents",books_comics
"interessos: gastronomia, cafè. wishlist títols: llista regals, coses que m'agraden. wishlist productes: xocolata artesanal, pack gourmet, oli d'oliva premium, cafè especialitat. tags rellevants: delicatessen, gourmet. descripcions productes: productes gourmet",cooking_gourmet
"interessos: fotografia, dibuix, pintura, manualitats. wishlist títols: wishlist. wishlist productes: quadern de dibuix, càmera instantània, aquarel·les. tags rellevants: dibuix, creativitat, manualitats, art. descripcions productes: material creatiu",art_creative
"interessos principals: domòtica, tecnologia. wishlist títols: llista regals. wishlist productes: sensor de moviment, bombeta intel·ligent, altaveu intel·ligent. tags rellevants: . descripcions productes: dispositius per a la llar intel·ligent, automatitzar petites coses de casa. pressupost orientatiu: 30",tech_smart_home
"interessos principals: sèries, cinema. descripcions wishlist: còmics i manga pendents, marxandatge de sèries i pel·lícules. wishlist productes: pòster anime, samarreta Star Wars, manga Berserk. pressupost orientatiu: 30","books_comics,entertainment_merch"
"hobbies: teatre, exposicions, casa, nadal. interessos: teatre, exposicions, casa, nadal. productes: entrada museu, entrada teatre, exposició immersiva. tags: teatre, cultura, museu, cinema. notes: experiències culturals, idees per a l aniversari, opcio flexible dins del pressupost, llistat provisional amb idees variades",experiences_cultural
"interessos principals: mòbils, fotografia mòbil, tecnologia. hobbies: mòbils, fotografia mòbil, tecnologia. interessos: mòbils, fotografia mòbil, tecnologia. wishlist productes: carregador ràpid, protector de pantalla, cable USB-C, pack sorpresa. tags rellevants: usb-c, carregador, mòbil, smartphone, casa. descripcions productes: complements per carregar i protegir el mòbil. pressupost orientatiu: 30",tech_mobile
"wishlist productes: ratolí gaming, llibre d'arquitectura software, auriculars bluetooth, barra de so, suport auriculars, targeta regal, llibre de Kotlin, Clean Code. descripcions wishlist: llistat provisional amb idees variades, accessoris per millorar el setup de joc, m agrada pero no es imprescindible, idees per a l aniversari. interessos principals: youtube, videojocs, tecnologia, podcasts. pressupost orientatiu: 75","books_technical,tech_audio"
"interessos principals: estil, moda. hobbies: estil, moda. interessos: estil, moda. wishlist productes: bossa, bufanda, cinturó. tags rellevants: moda, accessori, complement, bossa. descripcions productes: accessoris personals. pressupost orientatiu: 25",fashion_accessories
"hobbies: esport, futbol, bàsquet, equip. interessos: esport, futbol, bàsquet, equip. productes: entrada partit, pilota futbol, detall personalitzat, bufanda equip, samarreta del Barça. tags: . notes: regal orientatiu per si algu no sap que comprar, material esportiu d'equip, producte pendent de revisar, regals relacionats amb el seu equip",sports_team
"interessos: restaurants, cafè, tastos. wishlist títols: wishlist, llista regals. wishlist productes: cafè especialitat, pack gourmet, brunch especial, xocolata artesanal, classe de cuina, tast de vins, sopar degustació. tags rellevants: menjar, tast, gastronomia, gourmet. descripcions productes: productes gourmet, plans relacionats amb menjar, experiències gastronòmiques","cooking_gourmet,experiences_food"
"hobbies: lectura tècnica, tecnologia. wishlist productes: llibre d'arquitectura software, Clean Code, manual de productivitat, llibre de Kotlin. tags rellevants: programació, tècnic, software, casa. pressupost orientatiu: 100",books_technical
"natura, acampades, muntanya, plans. coses que li agraden: sac de dormir, cantimplora, caixa sorpresa, espelma, tenda de campanya, estoreta inflable. tags rellevants: camping, natura, acampada, tenda. coses per anar de camping, idees per a l aniversari, regal orientatiu per si algu no sap que comprar, material per acampar",outdoor_camping
"interessos: muntanya, acampades, natura. wishlist títols: aniversari, cumple. wishlist productes: tenda de campanya, frontal LED, estoreta inflable, cantimplora, sac de dormir, espelma. tags rellevants: natura, acampada, camping, tenda. descripcions productes: material per acampar",outdoor_camping
"gimnàs, entrenament, fitness, cuinar, força, amazon. coses que li agraden: caixa sorpresa, targeta regal, organitzador, davantal, peses 3kg, banda elàstica. tags rellevants: receptes, fitness, sorpresa, zara, casa. m agrada pero no es imprescindible, accessoris per cuinar millor, idees per a l aniversari",sports_gym
"wishlist productes: via ferrada, parc aventura, bateig escalada. descripcions wishlist: opcio flexible dins del pressupost, plans actius i diferents, idees per a l aniversari. interessos principals: outdoor, escapades, netflix, adrenalina, aventura. pressupost orientatiu: 40",experiences_adventure
"interessos: outdoor, adrenalina. wishlist títols: idees regal. wishlist productes: kayak, via ferrada, parc aventura, llibre pendent. tags rellevants: adrenalina, activitat, aventura. descripcions productes: plans actius i diferents",experiences_adventure
"hobbies: te, menjar, gastronomia. wishlist productes: pack gourmet, xocolata artesanal, cafè especialitat, tassa amistat. tags rellevants: cafè, gourmet, menjar. pressupost orientatiu: 20",cooking_gourmet
"hobbies: música en directe, concerts. wishlist productes: concert acústic, entrada concert, abonament festival. tags rellevants: concert, festival. pressupost orientatiu: 40",music_live_events
"hobbies: skincare, lectura, ficció. interessos: skincare, lectura, ficció. productes: espelma, crema mans, set skincare, novel·la de ciència ficció, detall personalitzat, kit autocura. tags: . notes: llibres pendents de llegir, productes d'autocura, novel·les recomanades, rutines de benestar",wellbeing_selfcare
"hobbies: gaming, videojocs, fandom. wishlist productes: pòster gaming, tassa videojocs, samarreta Zelda. tags rellevants: poster, merch. pressupost orientatiu: 25",gaming_merch
"escapades, cultura, plans. coses que li agraden: sessió de cinema, pack sorpresa, via ferrada, parc aventura, llibre pendent, entrada teatre, detall personalitzat, entrada museu, kayak, exposició immersiva. tags rellevants: zara, accessori, aventura, adrenalina. m agrada pero no es imprescindible, opcio flexible dins del pressupost, experiències culturals",experiences_adventure
"interessos: marató, àudio, podcasts, cinema. wishlist títols: cumple. wishlist productes: barra de so, sabatilles running, micròfon USB, auriculars bluetooth, ronyonera esportiva, mitjons tècnics, armilla running. tags rellevants: podcast, running, trail, sabatilles, audio, so. descripcions productes: equipament per sortir a córrer","sports_running,tech_audio"
"interessos principals: gaming, Steam, videojocs. descripcions wishlist: jocs que vull que em regalin, perifèrics per jugar millor, novetats per consola i PC. wishlist productes: suport auriculars, alfombreta XXL, comandament bluetooth, teclat gaming, Hollow Knight Silksong, joc de Nintendo Switch, caixa sorpresa. pressupost orientatiu: 25","gaming_games,gaming_accessories"
"interessos principals: convencions, cinema, comic con. hobbies: convencions, cinema, comic con. interessos: convencions, cinema, comic con. wishlist productes: exposició anime, entrada Comic Con, sessió cinema, saló del manga. tags rellevants: comic con, event, cinema, anime. descripcions productes: plans relacionats amb cinema o anime, entrades per esdeveniments de fandom. pressupost orientatiu: 20",entertainment_events
"interessos principals: dibuix, manualitats, pintura, DIY, fotografia. descripcions wishlist: material creatiu. wishlist productes: quadern de dibuix, retoladors, aquarel·les, kit lettering, clauer. pressupost orientatiu: 15",art_creative
"interessos principals: festivals, concerts. hobbies: festivals, concerts. interessos: festivals, concerts. wishlist productes: abonament festival, entrada concert, concert acústic. tags rellevants: música en directe, concert. descripcions productes: plans de música en directe. pressupost orientatiu: 100",music_live_events
"wishlist productes: powerbank, llum intel·ligent, novel·la contemporània, novel·la de ciència ficció, thriller, smartwatch, localitzador bluetooth. descripcions wishlist: petits dispositius tecnològics, producte pendent de revisar, idees per a l aniversari, m agrada pero no es imprescindible. interessos principals: lectura, domòtica, llegir. pressupost orientatiu: 15","tech_gadgets,books_novels"
"hobbies: zara, acampades, camping, muntanya. interessos: zara, acampades, camping, muntanya. productes: frontal LED, estoreta inflable, cantimplora. tags: tenda, natura. notes: producte pendent de revisar, material per acampar, coses que m agraden pero no se exactament que comprar, llistat provisional amb idees variades",outdoor_camping
"interessos: aprendre, programació. wishlist títols: idees nadal, coses que m'agraden. wishlist productes: llibre d'arquitectura software, Clean Code, manual de productivitat, llibre de Kotlin. tags rellevants: software, tècnic, programació. descripcions productes: llibres tècnics per aprendre, manuals de programació i enginyeria",books_technical
"interessos principals: anime, cinema. descripcions wishlist: figures i objectes de fandom, marxandatge de sèries i pel·lícules. wishlist productes: Funko Pop, figura Marvel, pòster anime. pressupost orientatiu: 75",entertainment_merch
"interessos: escapades, rutes, viatjar, road trips. wishlist títols: coses que m'agraden, idees regal. wishlist productes: organitzador de maleta, mapa rascable, adaptador universal. tags rellevants: travel, viatge, escapada. descripcions productes: idees per escapades i viatges",outdoor_travel
"festivals, netflix, amics, tecnologia. coses que li agraden: altaveu intel·ligent, concert acústic, organitzador, detall personalitzat, endoll intel·ligent, abonament festival, sensor de moviment. tags rellevants: nadal, smart home, casa, música en directe. plans de música en directe, automatitzar petites coses de casa","music_live_events,tech_smart_home"
"interessos principals: receptes, gastronomia. hobbies: receptes, gastronomia. interessos: receptes, gastronomia. wishlist productes: ganivet de cuina, davantal, motlle silicona, paella antiadherent. tags rellevants: estris, cuina. descripcions productes: accessoris per cuinar millor, estris de cuina útils. pressupost orientatiu: 30",cooking_tools
"interessos: gaming, PC gaming, Steam, consoles. wishlist títols: wishlist, idees regal. wishlist productes: joc de Nintendo Switch, DLC videojoc, Hollow Knight Silksong, targeta regal Steam, joc de PS5, caixa sorpresa. tags rellevants: jocs, switch. descripcions productes: jocs que vull que em regalin",gaming_games
"interessos: música en directe, festivals. wishlist títols: aniversari, coses que m'agraden. wishlist productes: abonament festival, concert acústic, entrada concert, targeta regal. tags rellevants: concert, festival, sorpresa. descripcions productes: entrades i experiències musicals, plans de música en directe",music_live_events
"interessos principals: gaming, Marvel, sèries, fandom. descripcions wishlist: roba i decoració gaming, marxandatge de videojocs. wishlist productes: pòster gaming, tassa videojocs, tassa Ghibli, samarreta Zelda, figura Marvel. pressupost orientatiu: 50","gaming_merch,entertainment_merch"
